gene,pval_spark,qval_spark,pval_spatialde,qval_spatialde,FSV,l,sig_spark,sig_spatialde,agreement
MMP14,2.55174811771841e-05,0.0061708741279092,0.0049068363781995,0.2947770489632404,0.0906439803137091,0.1487542279755095,True,False,False
CD74,2.59019904427227e-05,0.006232540428525,0.0312767140359754,0.729136173984424,0.1054568044246782,0.0877349947292727,True,False,False
ADAM15,2.92616669415047e-05,0.0070059166568224,0.0029881392284596,0.2170368244128652,0.1857570026799802,0.0877349947292727,True,False,False
ACACA,3.18652880505477e-05,0.0075915147544472,0.2081593501897392,0.974739246369655,0.0620788034736326,0.0877349947292727,True,False,False
IGFBP2,3.23987987789209e-05,0.0076429444365688,0.1244959456450227,0.974739246369655,0.0320078591939653,0.252212021085435,True,False,False
MYH11,3.22720921224207e-05,0.0076429444365688,0.0054868907186762,0.3107465510101405,0.1503237685411071,0.4276241720704075,True,False,False
C16orf89,3.28160791269738e-05,0.0077036189061888,0.0029157148028833,0.2153836514323929,0.1178573916073088,0.1487542279755095,True,False,False
HLA-DPB1,3.40463341047537e-05,0.0079152014466417,0.0026112273370814,0.2010175966797523,0.1744775317810451,0.0877349947292727,True,False,False
GJA1,3.39759232637071e-05,0.0079152014466417,0.0001642438982237,0.0281535940741991,0.3573705215863674,0.0517459530724249,True,True,True
CXCL10,3.68571043896093e-05,0.0085274629055192,0.0031850263225686,0.2269479238896086,0.1725519812579541,0.0877349947292727,True,False,False
DPYSL3,4.02137703949812e-05,0.0092595625339633,0.0003487893356588,0.0498226188803353,0.2088884911189635,0.1487542279755095,True,True,True
ORMDL3,4.5589475680119e-05,0.0104473769310884,0.0138375502705447,0.5164802052158876,0.1518499442764843,0.0877349947292727,True,False,False
EIF4G2,4.73775719340708e-05,0.0108056850607298,0.016280567182339,0.5551802962762623,0.2575169328634503,0.0517459530724249,True,False,False
NDUFA11,4.822331867671e-05,0.0109466994662073,0.2550102801011054,0.974739246369655,0.0251806097934,0.252212021085435,True,False,False
SPNS1,5.13876838132976e-05,0.0116102454455283,0.0801247392803775,0.974739246369655,0.0690502068153698,0.1487542279755095,True,False,False
HPX,5.23354041306323e-05,0.0117691140092274,0.0247215062989343,0.6712412556211885,0.2005689349711965,0.0517459530724249,True,False,False
GJB2,5.41632710596707e-05,0.0121235103037169,0.0001536731275498,0.026697590915963,0.247154054470555,0.4276241720704075,True,True,True
LDHB,5.58297397955654e-05,0.0124386662112486,0.1202311476770569,0.974739246369655,0.0837992134812134,0.0877349947292727,True,False,False
TGFB1,5.78978144848419e-05,0.0127357386263187,0.0393673317317878,0.78587952910538,0.0657174078677388,0.1487542279755095,True,False,False
PODXL2,5.74310923833199e-05,0.0127357386263187,0.0304316355648534,0.729136173984424,0.0757236180336002,0.1487542279755095,True,False,False
MRC2,5.795705257583e-05,0.0127357386263187,0.0083949591821943,0.3986025012479683,0.1087975270800282,0.1487542279755095,True,False,False
SQLE,6.14302584553972e-05,0.013437597329358,0.0008318556154197,0.0999470634751072,0.2021165082060133,0.0877349947292727,True,False,False
CYC1,6.34321816429528e-05,0.0138127240626974,0.1176779897859854,0.974739246369655,0.047647204791886,0.1487542279755095,True,False,False
LAMP2,6.48477353389909e-05,0.0140573610903177,0.5033343731682107,0.974739246369655,0.0303817571192644,0.0877349947292727,True,False,False
FSTL1,6.55719644866437e-05,0.0141506142827732,0.0007558372531153,0.0934331127504889,0.1651397796252361,0.1487542279755095,True,False,False
YWHAZ,7.04373097927258e-05,0.0151327097929046,0.2125649148581881,0.974739246369655,0.0467707431673589,0.1487542279755095,True,False,False
PDPN,7.35363425758973e-05,0.0157282885810522,0.0112519551570039,0.4673082912927305,0.1285004318730819,0.0877349947292727,True,False,False
TMOD3,7.62913996695813e-05,0.0162453512058292,0.0319728378424921,0.729136173984424,0.1130976710006457,0.0877349947292727,True,False,False
PAPSS2,7.7104693867458e-05,0.0163462042484631,0.0249103005351466,0.672110882445372,0.0834273715212508,0.1487542279755095,True,False,False
ELOF1,8.03425278372849e-05,0.0169579209367206,0.3850700501040704,0.974739246369655,0.025681765822647,0.1487542279755095,True,False,False
TMEM123,8.10385950761328e-05,0.017030146428482,0.1601612923794454,0.974739246369655,0.0505214034698535,0.1487542279755095,True,False,False
RGS1,8.13984938921042e-05,0.0170314057062418,0.0536477810877524,0.8837839844499679,0.0643306617290642,0.1487542279755095,True,False,False
RPS11,8.44512850336487e-05,0.017593661972098,0.3435593087516253,0.974739246369655,0.0368325674275684,0.1487542279755095,True,False,False
ZG16B,8.66904398151291e-05,0.0179822976748602,0.0057098823538005,0.319157598001999,0.0917917863726982,0.1487542279755095,True,False,False
GLIS2,8.74291640944325e-05,0.0180576972003495,0.0413042575699394,0.8033396903466598,0.0647212452397343,0.1487542279755095,True,False,False
CXCL12,8.78538417510288e-05,0.0180678660113917,0.0026479411362526,0.2026305431408585,0.1206059803469494,0.1487542279755095,True,False,False
CHCHD2,8.86394607944041e-05,0.0180749482994439,0.0470412085153698,0.8415600327231434,0.4496807404939756,0.0305196765285746,True,False,False
C1R,8.84169400113821e-05,0.0180749482994439,0.0187186996199116,0.5971404523910288,0.0677638748794277,0.1487542279755095,True,False,False
C1QA,8.97468506415589e-05,0.0182235437025294,0.0025097436460873,0.1986664704397299,0.1748457380405123,0.0877349947292727,True,False,False
CRABP2,9.04266492824934e-05,0.018284430695821,0.020270210289218,0.6224516799538641,0.4971248311391726,0.0305196765285746,True,False,False
TIMP3,9.08380272868214e-05,0.0182907601329107,0.0409436136657406,0.7987421810117775,0.1197397714532732,0.0877349947292727,True,False,False
BCAP31,9.20659756979969e-05,0.0184236739654849,0.1023476752407044,0.974739246369655,0.051876802928988,0.1487542279755095,True,False,False
MAPK3,9.26466337860532e-05,0.0184236739654849,0.1718248001629194,0.974739246369655,0.0246933776940722,0.4276241720704075,True,False,False
NIPAL2,9.2579804558901e-05,0.0184236739654849,0.0190907006667443,0.6048048048416823,0.0812940624435914,0.1487542279755095,True,False,False
LGMN,9.3863555725493e-05,0.0185126732944152,0.1653398654380437,0.974739246369655,0.0292239793610454,0.252212021085435,True,False,False
BAMBI,9.35414281479918e-05,0.0185126732944152,0.0365713877563966,0.762034710258826,0.1842415336103415,0.0517459530724249,True,False,False
RPL21,9.49321925232116e-05,0.0186470179178497,0.0190992848422453,0.6048048048416823,0.5301965552970738,0.0305196765285746,True,False,False
STAT1,9.64177945932398e-05,0.0188618396093665,0.1843391017791014,0.974739246369655,0.0614644940881954,0.0877349947292727,True,False,False
KRT14,9.95300331582127e-05,0.0193918461393901,0.0079978391643624,0.3950168413644981,0.0764950158149604,0.252212021085435,True,False,False
TAGLN2,0.0001024486399489,0.0198800044686848,0.0669226093695469,0.944534900296488,0.0609022678130413,0.1487542279755095,True,False,False
FABP5,0.0001046119312899,0.0202182626465734,0.0073162069133307,0.3703037640857506,0.2405710278649728,0.0517459530724249,True,False,False
RPL30,0.000105626638878,0.0203327168571791,0.43751113839328,0.974739246369655,0.196109714405702,0.0305196765285746,True,False,False
PEG10,0.0001084761944092,0.0207980529937363,0.0005050121964466,0.0676295499741416,0.1440509920266719,0.1487542279755095,True,False,False
S100A14,0.0001101146488173,0.0209490709728231,0.0294603642620846,0.718676362340342,0.0832377069944822,0.1487542279755095,True,False,False
GNAS,0.000110134485699,0.0209490709728231,0.7314546246664417,0.974739246369655,0.0145960841331117,0.0877349947292727,True,False,False
GGCT,0.0001230129629672,0.0233066107993853,0.010810250599559,0.4639412302690527,0.1095303019487081,0.1487542279755095,True,False,False
TP53I13,0.0001275276397145,0.0240672296801181,0.2985843950107104,0.974739246369655,0.0491405119546859,0.0877349947292727,True,False,False
HNRNPA2B1,0.0001380519583188,0.0259516256265698,0.2393756141521787,0.974739246369655,0.0652384698682452,0.0877349947292727,True,False,False
TIMP2,0.0001392913991111,0.0260126469244029,0.0184582198929581,0.5937926158478947,0.0900230638567262,0.1487542279755095,True,False,False
RAMP1,0.000139457633413,0.0260126469244029,0.0108393162522284,0.4639412302690527,0.0957218449330775,0.1487542279755095,True,False,False
HLA-A,0.0001404478105999,0.0260961939000311,0.1287525893654383,0.974739246369655,0.0416446984565594,0.1487542279755095,True,False,False
LRRC26,0.0001411198481062,0.0261202129660088,0.0116187645110644,0.4697430132707185,0.1420250525138721,0.0877349947292727,True,False,False
ITGA11,0.00014462000184,0.02666550522497,0.0158672133996448,0.5439703879088897,0.101202513690803,0.1487542279755095,True,False,False
COL16A1,0.00015333603394,0.0281646848368576,0.0109650074870369,0.4647532907384847,0.1312397095355872,0.0877349947292727,True,False,False
A2M,0.0001610424210369,0.0294677178991278,0.005060318789292,0.3011826775700848,0.1932900270034407,0.0877349947292727,True,False,False
CD63,0.0001620264446156,0.0295354734267866,0.1425101141291944,0.974739246369655,0.0800199863952572,0.0877349947292727,True,False,False
MYO1C,0.0001637649764697,0.0297397363714937,0.1926941478143863,0.974739246369655,0.0403637905708468,0.1487542279755095,True,False,False
RPS3,0.0001655190838685,0.029945281391539,0.7412615351198607,0.974739246369655,0.0098056948345299,0.1487542279755095,True,False,False
GADD45GIP1,0.0001810788533529,0.0325566732777377,0.0248793111630634,0.672110882445372,0.4831908062575201,0.0305196765285746,True,False,False
TUBA1B,0.0001819827988159,0.0325566732777377,0.974739193078153,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,True,False,False
CCDC152,0.0001817099159409,0.0325566732777377,0.0011803991311365,0.1233757010560278,0.1717694304354321,0.4276241720704075,True,False,False
CD44,0.0001869389998766,0.0333194720927573,0.2278921415479908,0.974739246369655,0.0535304109040379,0.0877349947292727,True,False,False
PRDX2,0.000188529904016,0.0334790338697391,0.10430102806773,0.974739246369655,0.0565943880713319,0.1487542279755095,True,False,False
CYBA,0.0001953441555043,0.034561571326676,0.1012325320865766,0.974739246369655,0.0357656877242215,0.4276241720704075,True,False,False
TECR,0.0002005598782053,0.0353543918703152,0.0116070183311249,0.4697430132707185,0.135847670910272,0.0877349947292727,True,False,False
GPAA1,0.0002032686607786,0.0357011186354531,0.0122285154518533,0.4857777200712723,0.0810130774667057,0.1487542279755095,True,False,False
GNAI2,0.0002044828022165,0.0357837668413451,0.1966420985737442,0.974739246369655,0.0651161048362727,0.0877349947292727,True,False,False
APOE,0.0002091178098274,0.0363306538356583,0.0434286739595572,0.8162558953568254,0.1086608654214275,0.0877349947292727,True,False,False
SEC23A,0.0002090406057024,0.0363306538356583,0.0737316637862253,0.9708785916788948,0.0517323182879535,0.1487542279755095,True,False,False
CIRBP,0.0002121017004534,0.0367165034004746,0.0387475152475995,0.7825559737179006,0.0885204819884985,0.1487542279755095,True,False,False
SPPL2B,0.0002257306075164,0.038935719841957,0.9747269145039592,0.974739246369655,4.634623531587973e-06,0.0877349947292727,True,False,False
TPI1,0.0002310051587564,0.0397032088637266,0.1444513841756861,0.974739246369655,0.0373383745988465,0.252212021085435,True,False,False
YIF1B,0.0002424158016578,0.0415161016660664,0.0051249504558835,0.3036237929070929,0.1582214646424337,0.0877349947292727,True,False,False
TMEM135,0.0002470420547574,0.0421583634643003,0.0138601175170722,0.5164802052158876,0.0752763161472634,0.1487542279755095,True,False,False
ATP5B,0.0002550534090677,0.0433717212987167,0.0559154666155736,0.8966963305209046,0.0895811884363969,0.252212021085435,True,False,False
HLA-DRB1,0.0002656180728159,0.0450091946841733,0.2062257259394334,0.974739246369655,0.2665906763374536,0.0305196765285746,True,False,False
SGTA,0.0002671189694971,0.0451047034477695,0.1955556414701764,0.974739246369655,0.0508583884337376,0.1487542279755095,True,False,False
GSS,0.0002759656926414,0.0464355958933054,0.0236053558217683,0.6615630425226182,0.0834764083024939,0.1487542279755095,True,False,False
SELT,0.0002772184406005,0.046483859588894,0.0317173632500866,0.729136173984424,0.1394445876512764,0.0877349947292727,True,False,False
MGST1,0.0002797576777222,0.0467467570057209,0.0242309086834224,0.6642838078800543,0.2034662663354923,0.0517459530724249,True,False,False
GSTM3,0.0002943549362828,0.0490157262345197,0.0833781196596274,0.974739246369655,0.0409283561915145,0.4276241720704075,True,False,False
FOS,0.00029616026692,0.0491462919378811,0.0052715382845994,0.3059460649442047,0.1710512227822051,0.0877349947292727,True,False,False
CAST,0.0003074520261312,0.050844775210984,0.0354467216060259,0.7601123350295463,0.0732865652699439,0.1487542279755095,False,False,True
ZFP36L1,0.0003136093014116,0.0516222573547655,0.1090883675542685,0.974739246369655,0.0847655989649706,0.0877349947292727,False,False,True
SERINC2,0.0003142987478115,0.0516222573547655,0.162886594090911,0.974739246369655,0.3096099265721475,0.0305196765285746,False,False,True
IER3IP1,0.0003192387984991,0.0522552943445312,0.1298365328979874,0.974739246369655,0.0733935503939063,0.0877349947292727,False,False,True
EEF1D,0.0003215303220519,0.0524519792490393,0.0571134105862517,0.8977984298545615,0.0778117508726428,0.1487542279755095,False,False,True
TSPAN13,0.0003474528435818,0.0564892905498759,0.057201826880767,0.8977984298545615,0.0916259460874167,0.0877349947292727,False,False,True
UBE2M,0.0003498458784256,0.0566868433536759,0.9747391776676604,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
TMEM2,0.0003660449248852,0.0591126034367899,0.0485286412133241,0.8467670708307762,0.1053148724843073,0.252212021085435,False,False,True
FBN1,0.00036958524223,0.0594847162254876,0.0485428851277444,0.8467670708307762,0.040674046335049,0.4276241720704075,False,False,True
H1FX,0.0003736836460939,0.0599438728311661,0.2395994140100884,0.974739246369655,0.0523939725974623,0.0877349947292727,False,False,True
COL8A1,0.0003858663779805,0.0616925048730554,0.0556289906786579,0.8942292936332504,0.0845300056739863,0.252212021085435,False,False,True
COPE,0.000389694057405,0.062098169915595,0.1896632470008106,0.974739246369655,0.0435631170224112,0.1487542279755095,False,False,True
UQCRQ,0.000391551699143,0.0621882657278617,0.0321811747173623,0.7300968048346941,0.0829505917285491,0.1487542279755095,False,False,True
PEX19,0.0004080420364114,0.0645941643105012,0.0884792678632011,0.974739246369655,0.0539129548194467,0.1487542279755095,False,False,True
EEF2,0.0004345474256473,0.0685644984126915,0.2498598048233714,0.974739246369655,0.2889590240607734,0.0305196765285746,False,False,True
IGF2,0.0004635945013082,0.07290860871676,0.0890656230152997,0.974739246369655,0.085908429471774,0.0877349947292727,False,False,True
TMEM134,0.0004725919341176,0.0740815210624792,0.0315029230890485,0.729136173984424,0.0526627852658552,0.252212021085435,False,False,True
MYO5A,0.0004786288330149,0.0747842430237437,0.0658656997664783,0.9416250800360498,0.0698863496469834,0.1487542279755095,False,False,True
CD248,0.0004876532230291,0.0754592824418507,0.0385563872612572,0.7825559737179006,0.1111744974636884,0.0877349947292727,False,False,True
PPA1,0.0004849325422144,0.0754592824418507,0.4031785814075062,0.974739246369655,0.0263771858729126,0.1487542279755095,False,False,True
MRPL41,0.0004872143598291,0.0754592824418507,0.3434819395196211,0.974739246369655,0.0218847975350238,0.252212021085435,False,False,True
AREG,0.0004990180361204,0.0769703763164034,0.0101564524596671,0.4453355806370636,0.2305955895415709,0.0517459530724249,False,False,True
HMGCS2,0.0005114625264119,0.0786378159638585,5.3910070626495e-06,0.0018731563999303,0.8541909235575404,0.0305196765285746,False,True,False
HMCES,0.0005177564167049,0.0793519864416041,0.0373035175797998,0.7697817367671064,0.1841761056568119,0.0517459530724249,False,False,True
VPS4B,0.0005246787862163,0.080157638220557,0.0728368969169693,0.969806503442458,0.0878860549993574,0.0877349947292727,False,False,True
MT2A,0.000539986352706,0.0822351828529031,0.0366602490217135,0.762034710258826,0.1131242833369939,0.0877349947292727,False,False,True
ENAH,0.0005446206790383,0.0826793067090083,0.0522247319565656,0.8730834252712714,0.0675299545316857,0.1487542279755095,False,False,True
ZYX,0.000559471194923,0.0846666882175188,0.14374744941255,0.974739246369655,0.0847029025490828,0.0877349947292727,False,False,True
MALAT1,0.0005921844123391,0.0893363592764658,0.3992132015282751,0.974739246369655,0.029853792447608,0.1487542279755095,False,False,True
OAT,0.0006015876066574,0.0904713068307202,0.0062188257481556,0.3350205587233268,0.1542005268035288,0.1487542279755095,False,False,True
TSTD1,0.0006037273496914,0.0905102530754969,0.032944353373464,0.73265714138057,0.1094406600711764,0.0877349947292727,False,False,True
CTSB,0.0006287433109826,0.0939678882987069,0.6980160928451737,0.974739246369655,0.0073043542604806,0.252212021085435,False,False,True
UBE3A,0.0006382568775837,0.0950943998994893,0.0156135388143894,0.5439703879088897,0.1165598571652766,0.1487542279755095,False,False,True
PCGF2,0.0006422029252745,0.0953870088669297,0.0225241079590619,0.6536567312002253,0.0900248836277031,0.1487542279755095,False,False,True
MAF,0.0006522167213969,0.0962800462183753,0.0249995553637385,0.672110882445372,0.0738290394182487,0.1487542279755095,False,False,True
